5.491027,50.849667,50;
5.491250,50.849998,50;
5.358694,50.725250,70;
5.393888,50.710835,50;
5.462944,50.712055,50;
5.194666,50.650192,70;
5.315388,50.894081,90;
5.281800,50.694275,50;
5.494166,50.659554,50;
5.487361,50.652832,70;
5.466638,50.669224,50;
5.478222,50.666973,50;
5.453888,50.701527,50;
5.391194,50.682251,90;
5.441515,50.653687,40;
5.492111,50.671417,50;
5.430166,50.654667,50;
5.265071,50.945152,50;
5.464985,50.628841,50;
5.235939,50.685810,50;
5.358431,50.658894,70;
5.468089,50.932243,70;
5.467694,50.932499,90;
5.468631,50.932785,90;
5.469106,50.932552,90;
5.043318,50.979630,50;
5.042621,50.980186,50;
5.265092,50.696644,50;
5.249240,50.702946,50;
5.468634,50.645107,120;
5.433166,50.905277,90;
5.434460,50.975292,50;
5.331096,50.554764,50;
5.395033,50.629108,50;
5.432777,50.904720,90;
5.491321,50.625252,120;
5.231759,50.516060,50;
5.358750,50.936386,90;
5.018024,50.979389,50;
5.355520,50.963562,70;
5.355261,50.962879,70;
5.229167,50.947624,70;
5.230000,50.947777,70;
5.486606,50.598595,50;
5.455537,50.546955,70;
5.042626,50.979908,50;
5.469020,50.644878,120;
5.358870,50.927521,90;
5.358904,50.926769,90;
5.475235,50.542122,70;
5.049005,50.911617,70;
5.003419,50.735500,70;
5.402551,50.700939,50;
5.380211,50.663212,90;
5.373144,50.650745,70;
5.268943,50.643948,50;
5.299039,50.923477,70;
5.352081,50.734684,70;
5.166952,50.668453,50;
5.088714,50.762951,50;
5.217083,50.694832,50;
5.087498,50.736217,70;
5.249112,50.684883,50;
5.065287,50.854172,70;
5.082056,50.687485,70;
5.468217,50.932705,;
5.095873,50.866989,50;
5.086677,50.861633,70;
5.178138,51.191082,70;
5.167194,51.170528,50;
5.115719,51.194420,50;
5.313056,51.213890,70;
5.182405,51.212318,70;
5.463944,51.451752,50;
5.182386,51.212795,70;
5.435694,51.471249,80;
5.465277,51.416943,50;
5.449861,51.439861,50;
5.463888,51.452221,50;
5.433052,51.483227,70;
5.454444,51.461945,50;
5.485277,51.423889,50;
5.464444,51.427471,70;
5.454000,51.483612,50;
5.459916,51.474945,50;
5.452500,51.423000,50;
5.487888,51.472279,70;
5.487611,51.472279,70;
5.492972,51.423973,50;
5.454097,51.432083,70;
5.477194,51.453415,50;
5.484722,51.452221,50;
5.493055,51.424442,50;
5.499722,51.446667,50;
5.469444,51.484081,50;
5.477583,51.454723,50;
5.473388,51.443665,50;
5.132750,51.495777,50;
5.479889,51.402225,50;
5.093888,51.153889,70;
5.086055,51.271027,50;
5.067305,51.317665,50;
5.218611,51.209362,70;
5.281083,51.368500,60;
5.336416,51.307777,50;
5.391666,51.397915,50;
5.399305,51.400806,50;
5.429055,51.467220,80;
5.051361,51.285194,70;
5.075722,51.324306,50;
5.134367,51.136101,70;
5.000357,51.113049,70;
5.018694,51.163834,50;
5.028388,51.164307,50;
5.074972,51.198055,70;
5.085944,51.200249,70;
5.100223,51.185745,50;
5.106416,51.202972,50;
5.120111,51.187584,50;
5.123000,51.208916,70;
5.218055,51.050137,70;
5.137916,51.168915,50;
5.144222,51.212193,50;
5.151138,51.150639,70;
5.167694,51.170334,50;
5.205390,51.181553,70;
5.376611,51.031666,70;
5.292388,51.223278,90;
5.302583,51.223305,90;
5.314434,51.222160,90;
5.323611,51.221943,90;
5.362833,51.214664,90;
5.374694,51.024361,70;
5.375666,51.235832,70;
5.376527,51.030914,70;
5.378444,51.037914,70;
5.382111,51.126472,70;
5.388777,51.127083,70;
5.378444,51.038612,70;
5.374638,51.023804,70;
5.410027,51.129112,70;
5.412250,51.129333,70;
5.424916,51.214916,50;
5.425361,51.215137,50;
5.495904,51.003090,50;
5.375416,51.235275,70;
5.164422,51.157791,50;
5.237276,51.185841,50;
5.485777,51.452862,70;
5.479917,51.401566,50;
5.063194,51.091499,70;
5.450416,51.439445,50;
5.146388,51.193611,50;
5.324166,51.222054,90;
5.139638,51.480556,50;
5.165555,51.340553,60;
5.168888,51.331112,60;
5.173472,51.320278,60;
5.127148,51.238487,70;
5.291833,51.223000,90;
5.313319,51.222080,90;
5.302027,51.223221,90;
5.362000,51.214527,90;
5.217900,51.050800,70;
5.218555,51.045471,70;
5.219277,51.045666,70;
5.178000,51.190834,70;
5.373944,51.215363,90;
5.457361,51.458752,50;
5.392583,51.398415,50;
5.472138,51.444363,50;
5.101388,51.237000,50;
5.386416,51.251987,50;
5.386661,51.252438,50;
5.009555,51.180222,70;
5.374861,51.215553,90;
5.218722,51.045834,70;
5.219222,51.079025,70;
5.219444,51.078335,70;
5.163333,51.361389,50;
5.080333,51.084888,70;
5.140000,51.463886,50;
5.158805,51.352333,30;
5.073477,51.248444,70;
5.120361,51.187889,50;
5.219166,51.045277,70;
5.031166,51.084167,70;
5.011527,51.126110,50;
5.217222,51.208889,70;
5.004611,51.079056,70;
5.094666,51.329166,50;
5.382500,51.055805,70;
5.011055,51.132500,70;
5.144138,51.199806,90;
5.233888,51.088333,50;
5.015527,51.389278,50;
5.033888,51.441666,70;
5.082305,51.136944,50;
5.103361,51.107113,70;
5.004916,51.309082,70;
5.382444,51.056526,70;
5.068305,51.264305,70;
5.058472,51.122276,50;
5.364694,51.158695,70;
5.364861,51.156193,70;
5.007833,51.169971,50;
5.094716,51.304096,70;
5.020611,51.428917,70;
5.115551,51.199455,70;
5.360416,51.126137,50;
5.108583,51.174862,90;
5.107833,51.174526,90;
5.143861,51.199306,90;
5.181666,51.204445,90;
5.182527,51.204529,90;
5.009027,51.107193,50;
5.116972,51.191139,;
5.128761,51.195446,50;
5.313859,51.221729,70;
5.380027,51.043777,70;
5.313918,51.222397,70;
5.381388,51.049694,70;
5.313055,51.214027,70;
5.027460,51.004837,70;
5.105188,51.240032,50;
5.139700,51.240417,50;
5.091573,51.187935,70;
5.166129,51.192272,70;
5.203633,51.192066,70;
5.132932,51.204620,70;
5.142887,51.246296,50;
5.299882,51.039204,50;
5.115371,51.206505,70;
5.115492,51.206184,70;
5.063367,51.171059,70;
5.062278,51.170906,70;
5.110354,51.304062,50;
5.008337,51.142105,50;
5.027342,51.298267,70;
5.448574,51.132721,50;
5.457255,51.131042,50;
5.048679,51.472729,50;
5.027296,51.298244,50;
5.008274,51.142105,50;
5.457934,51.131039,50;
5.448563,51.132740,50;
5.272111,51.686832,70;
5.321250,51.694027,50;
5.301750,51.707222,50;
5.303611,51.698334,50;
5.294722,51.702110,50;
5.296250,51.702110,50;
5.023138,51.560638,70;
5.040750,51.557972,70;
5.063444,51.539223,50;
5.067500,51.560276,50;
5.089444,51.581112,50;
5.108163,51.553059,50;
5.064638,51.560081,50;
5.065833,51.565834,50;
5.081250,51.594501,50;
5.093083,51.589165,50;
5.094444,51.589275,50;
5.051944,51.502220,80;
5.089444,51.581387,50;
5.159694,51.585835,80;
5.175666,51.595665,80;
5.190445,51.604828,80;
5.202583,51.612083,80;
5.223861,51.622944,80;
5.249527,51.637196,80;
5.256111,51.642693,80;
5.280888,51.653194,70;
5.318611,51.701637,50;
5.319666,51.708500,50;
5.319722,51.701443,50;
5.321083,51.605057,50;
5.323888,51.711109,50;
5.434777,51.804333,50;
5.439833,51.804775,50;
5.455027,51.617332,;
5.323777,51.711388,50;
5.318722,51.702389,50;
5.064527,51.560970,50;
5.065583,51.566528,50;
5.063750,51.556389,50;
5.064305,51.556252,50;
5.068416,51.560444,50;
5.303611,51.697777,50;
5.324444,51.711529,50;
5.024138,51.560749,70;
5.041638,51.557804,70;
5.335555,51.580555,50;
5.466138,51.616386,50;
5.321805,51.694443,50;
5.321305,51.694443,50;
5.321750,51.693974,50;
5.303861,51.697834,50;
5.302000,51.706944,50;
5.302194,51.707195,50;
5.319444,51.708221,50;
5.303305,51.697971,50;
5.105555,51.908890,50;
5.273472,51.686775,70;
5.159611,51.585915,80;
5.190612,51.604767,80;
5.148055,52.117500,;
5.227222,52.392612,80;
5.227777,52.392971,80;
5.248055,52.365833,50;
5.252944,52.360832,50;
5.370833,52.162498,50;
5.358333,52.164722,50;
5.385333,52.166500,50;
5.390555,52.167500,50;
5.398611,52.165276,50;
5.405277,52.157776,50;
5.395833,52.134556,;
5.490261,52.225899,50;
5.412000,52.181973,70;
5.395555,52.155277,50;
5.227722,52.154999,80;
5.158536,52.232159,50;
5.200027,52.232414,50;
5.262472,52.282722,60;
5.072611,52.186501,50;
5.091194,52.187248,50;
5.105138,52.188946,50;
5.115638,52.191555,50;
5.097138,52.207054,50;
5.105388,52.206917,50;
5.117361,52.206806,50;
5.125078,52.205925,50;
5.249000,52.175388,80;
5.294833,52.191692,50;
5.134430,52.117481,50;
5.100361,52.087502,50;
5.339861,52.034584,50;
5.193941,52.236408,50;
5.357438,52.164623,50;
5.086388,52.108612,50;
5.107777,52.066113,50;
5.154083,52.233887,50;
5.215666,52.252525,50;
5.235876,52.107639,80;
5.260079,52.114277,80;
5.307355,52.159103,50;
5.365194,52.128693,;
5.380416,52.194443,70;
5.479583,52.218498,50;
5.389166,52.167221,50;
5.240666,52.276001,30;
5.211138,52.295464,50;
5.247273,52.366241,50;
5.252500,52.361111,50;
5.370277,52.162640,50;
5.405888,52.157555,50;
5.406083,52.158054,50;
5.405416,52.158276,50;
5.398055,52.165417,50;
5.384722,52.166111,50;
5.395277,52.154999,50;
5.092467,52.105522,50;
5.091919,52.104965,50;
5.100361,52.086945,50;
5.261527,52.282776,60;
5.380194,52.194164,70;
5.354722,52.065723,;
5.136111,52.029720,;
5.132138,52.055084,100;
5.306361,52.116138,;
5.092675,52.059959,;
5.259305,52.402222,50;
5.087771,52.061565,100;
5.258555,52.402611,50;
5.274611,52.221779,50;
5.088333,52.061333,80;
5.258666,52.402164,80;
5.259166,52.402779,80;
5.173336,52.211273,50;
5.132222,52.055279,100;
5.411972,52.184055,70;
5.185666,52.139526,80;
5.180390,52.234821,50;
5.186348,52.235630,50;
5.187475,52.235779,50;
5.120373,52.066116,50;
5.016549,52.127682,100;
5.063288,52.020763,50;
5.061764,52.020283,50;
5.194970,52.236755,50;
5.195430,52.210938,50;
5.179243,52.211079,50;
5.178036,52.211094,50;
5.158756,52.232567,50;
5.013282,52.224854,80;
5.026511,52.227428,60;
5.027865,52.227741,60;
5.134444,52.054806,100;
5.134444,52.054443,80;
5.092777,52.061386,100;
5.113868,52.058098,80;
5.111987,52.059013,100;
5.017982,52.126263,100;
5.087744,52.061691,100;
5.047531,52.648067,80;
5.875668,47.441338,90;
5.994694,47.201694,70;
5.961679,47.222179,70;
5.741944,47.316139,90;
5.760083,47.162056,90;
5.653861,47.775944,70;
5.939900,47.703186,90;
5.642923,47.963287,90;
5.730000,48.176250,130;
5.707070,48.163799,130;
5.916807,48.669434,110;
5.893666,48.650806,70;
5.597500,49.472778,90;
5.625391,49.213024,50;
5.630139,49.380527,50;
5.862940,49.353161,90;
5.943432,49.499565,70;
5.771953,49.548443,90;
5.738805,49.837692,50;
5.860000,49.658054,90;
5.638896,49.722019,50;
5.732944,49.764832,70;
5.608163,49.685867,90;
5.563333,49.580555,50;
5.518333,49.682777,50;
5.603403,49.527153,50;
5.809845,49.613491,90;
5.873864,49.731426,70;
5.956266,49.630028,90;
5.960076,49.903683,90;
5.967297,49.511116,90;
5.952803,50.089909,90;
5.991611,50.882500,50;
5.542916,50.917221,70;
5.961388,50.889721,100;
5.988888,50.863472,100;
5.888611,50.813889,50;
5.914166,50.811611,80;
5.723333,50.843918,50;
5.733944,50.842888,50;
5.678888,50.857777,50;
5.684750,50.854916,50;
5.721388,50.871387,70;
5.683649,50.842915,50;
5.668888,50.850834,50;
5.500333,50.648251,50;
5.729166,50.944164,50;
5.602640,50.684338,120;
5.715361,50.923332,50;
5.546215,50.586403,30;
5.694583,50.957500,70;
5.840694,50.995110,50;
5.973859,50.912075,50;
5.973972,50.878056,100;
5.524444,50.976944,50;
5.695500,50.963612,70;
5.522611,50.948887,90;
5.551000,50.979721,90;
5.551833,50.979862,90;
5.551000,50.979305,90;
5.506333,50.998611,70;
5.507500,50.956860,50;
5.509805,50.974804,50;
5.522500,50.948334,90;
5.551833,50.979416,70;
5.601194,50.569138,100;
5.673277,50.881889,50;
5.641833,50.898304,70;
5.673277,50.882721,50;
5.673823,50.676228,120;
5.680805,50.908749,70;
5.696527,50.966389,70;
5.695555,50.964443,70;
5.696666,50.967220,70;
5.715361,50.867085,50;
5.666500,50.840500,50;
5.915277,50.811665,80;
5.721583,50.871666,70;
5.672777,50.875000,70;
5.682388,50.872028,70;
5.506333,50.999054,70;
5.694555,50.958332,70;
5.680750,50.909164,70;
5.689583,50.859444,50;
5.838611,50.962418,50;
5.542222,50.916389,70;
5.703722,50.860500,50;
5.806416,50.991638,80;
5.825250,50.991974,80;
5.806777,50.991806,80;
5.825500,50.992054,80;
5.869111,50.991081,50;
5.873444,50.950832,50;
5.844630,50.630707,100;
5.525916,50.616806,70;
5.672388,50.868362,50;
5.539861,50.985695,70;
5.539388,50.985916,70;
5.539166,50.985443,70;
5.539972,50.986137,70;
5.573519,50.990517,90;
5.572629,50.989834,90;
5.530222,50.616859,50;
5.531555,50.627193,50;
5.519055,50.646637,50;
5.511640,50.633430,50;
5.501796,50.628834,50;
5.507444,50.995972,50;
5.514444,50.948612,50;
5.788444,50.943611,50;
5.700500,50.976471,70;
5.700472,50.976917,70;
5.501388,50.680752,50;
5.508166,50.646332,50;
5.591364,50.614849,80;
5.562361,50.629166,80;
5.682277,50.960724,70;
5.681083,50.943390,50;
5.683166,50.948807,50;
5.674027,50.948555,50;
5.691666,50.968887,50;
5.687888,50.974472,50;
5.677646,50.977699,50;
5.535666,50.654137,50;
5.681666,50.960835,70;
5.722916,50.989388,50;
5.904750,50.961613,80;
5.509684,50.669895,90;
5.905638,50.961388,80;
5.523548,50.858059,90;
5.524141,50.858650,90;
5.524052,50.545300,50;
5.657205,50.606560,50;
5.677630,50.977615,50;
5.647031,50.656803,120;
5.516209,50.589901,50;
5.637943,50.686855,70;
5.713956,50.858967,;
5.702105,50.519726,50;
5.856043,50.577606,50;
5.562403,50.629215,80;
5.591289,50.614773,80;
5.717309,50.840412,;
5.695277,51.037804,70;
5.676103,51.483650,50;
5.679583,51.014915,90;
5.663722,51.011387,90;
5.700277,51.038334,70;
5.502809,51.431789,70;
5.547222,51.414444,50;
5.542250,51.425251,50;
5.537777,51.419998,50;
5.572583,51.429276,50;
5.692777,51.472500,70;
5.653888,51.473057,50;
5.644495,51.484432,50;
5.632578,51.474247,50;
5.568055,51.364723,80;
5.556750,51.473000,50;
5.935965,51.220451,80;
5.975333,51.249695,80;
5.862222,51.186111,80;
5.795555,51.289165,80;
5.845361,51.306026,80;
5.643960,51.484726,50;
5.542777,51.414165,50;
5.651388,51.485001,50;
5.660555,51.477501,50;
5.697472,51.487972,80;
5.705277,51.471664,70;
5.717750,51.493637,80;
5.926388,51.215832,80;
5.512861,51.011307,70;
5.508388,51.002777,70;
5.729361,51.036362,70;
5.502250,51.135529,70;
5.508416,51.002445,70;
5.509833,51.135971,70;
5.845722,51.007694,50;
5.643372,51.484371,50;
5.651388,51.485832,50;
5.693888,51.472500,70;
5.814166,51.295555,80;
5.850277,51.013889,80;
5.500833,51.447498,50;
5.862777,51.186386,80;
5.633757,51.474926,50;
5.657777,51.477776,50;
5.659166,51.477501,50;
5.706666,51.471943,70;
5.698333,51.488056,80;
5.951111,51.058056,50;
5.802111,51.291473,80;
5.657222,51.485973,50;
5.650666,51.485249,50;
5.652500,51.485443,50;
5.608873,51.471401,70;
5.610412,51.471867,;
5.690610,51.257832,70;
5.653500,51.472778,50;
5.542222,51.414082,50;
5.546666,51.414165,50;
5.537638,51.420471,50;
5.512666,51.010693,70;
5.868972,51.002167,50;
5.865000,51.018612,50;
5.872666,51.016640,50;
5.573277,51.429722,50;
5.712138,51.267944,70;
5.712555,51.268166,70;
5.776416,51.461277,50;
5.729444,51.035831,70;
5.858444,51.310471,80;
5.722042,51.212601,80;
5.857222,51.226612,80;
5.580277,51.013889,70;
5.762055,51.241859,80;
5.518603,51.016064,70;
5.679547,51.423439,120;
5.740173,51.051804,;
5.739874,51.051109,;
5.725122,51.190483,50;
5.518850,51.016487,70;
5.787070,51.286350,80;
5.741889,51.149513,50;
5.582170,51.032001,50;
5.822944,51.829166,50;
5.890166,51.965916,50;
5.914750,51.977859,50;
5.870277,51.996555,70;
5.867777,51.954166,50;
5.893055,51.955002,50;
5.960263,51.979366,50;
5.884944,51.948277,50;
5.905277,51.968861,50;
5.901027,51.980778,50;
5.914222,51.983082,50;
5.904972,51.979195,50;
5.828407,51.847374,50;
5.866666,51.842777,50;
5.821388,51.829445,50;
5.796972,51.819164,50;
5.749909,51.576546,80;
5.786326,51.581715,80;
5.580138,51.801193,50;
5.821916,51.828026,50;
5.975194,51.684944,70;
5.515000,51.761944,50;
5.538194,51.611637,50;
5.597972,51.602612,50;
5.803138,51.809723,50;
5.805277,51.817081,50;
5.810592,51.677101,50;
5.823055,51.829723,50;
5.825555,51.825275,50;
5.827111,51.825275,50;
5.840833,51.834888,50;
5.850250,51.838333,50;
5.857083,51.824444,50;
5.863861,51.691223,50;
5.897832,51.963326,50;
5.878000,51.631111,50;
5.537500,51.611668,50;
5.801388,51.825832,50;
5.800000,51.825554,50;
5.865555,51.842499,50;
5.849444,51.838001,50;
5.840138,51.834610,50;
5.515472,51.761665,50;
5.905277,51.967777,50;
5.898003,51.962605,50;
5.889166,51.626667,50;
5.673649,51.996342,50;
5.874694,51.634609,50;
5.954166,51.970612,80;
5.579938,51.966026,80;
5.932367,51.506149,80;
5.947234,51.511086,80;
5.876284,51.993950,70;
5.570555,52.392582,80;
5.571055,52.393112,80;
5.592833,52.405499,80;
5.593388,52.406055,80;
5.934666,52.217335,50;
5.589777,52.254776,30;
5.608166,52.248001,50;
5.649166,52.020554,50;
5.662638,52.024776,50;
5.671583,52.035000,50;
5.672388,52.032749,50;
5.749666,52.135803,50;
5.771583,52.099499,50;
5.772000,52.098057,50;
5.614444,52.267223,50;
5.666666,52.006390,50;
5.663916,52.044361,50;
5.647055,52.026974,50;
5.611527,52.250443,50;
5.615722,52.251720,50;
5.662555,52.046082,50;
5.978764,52.173820,;
5.759284,52.123638,50;
5.748550,52.129871,50;
5.952959,52.259476,;
5.699370,52.171070,70;
5.880085,52.553959,80;
5.644861,52.572834,80;
5.646333,52.571804,80;
5.972833,52.505749,70;
5.966166,52.506779,70;
5.788555,53.213139,50;
5.797861,53.213249,50;
5.781777,53.211422,50;
6.009630,47.251026,50;
6.188888,47.308613,70;
6.319444,47.107918,90;
6.474540,47.406750,90;
6.375528,47.142334,90;
6.365560,47.331738,90;
6.030444,47.210808,70;
6.097680,47.467510,80;
6.031907,47.118923,90;
6.010232,47.215378,70;
6.043074,47.099491,90;
6.364027,47.658527,90;
6.305271,47.721272,90;
6.178333,47.627583,90;
6.046472,47.609833,90;
6.277000,47.565666,90;
6.107750,47.684631,90;
6.172051,47.627232,;
6.285042,47.696934,50;
6.377479,47.827374,50;
6.381389,47.813889,;
6.375476,47.662708,90;
6.159028,47.633526,70;
6.402252,47.795742,90;
6.207528,47.624668,90;
6.394893,47.879902,50;
6.233802,48.449986,110;
6.486138,48.158890,110;
6.281388,48.150002,90;
6.314199,48.341171,110;
6.242511,48.460766,110;
6.047361,48.196278,90;
6.314038,48.341110,110;
6.454528,48.164391,50;
6.457088,48.194439,50;
6.195615,48.687054,;
6.331944,48.606667,110;
6.109777,48.921082,110;
6.155805,48.737881,90;
6.166067,48.719551,90;
6.093981,48.868523,;
6.254166,48.618526,;
6.124819,48.695084,50;
6.141222,48.695751,50;
6.146811,48.677086,;
6.170344,48.687531,;
6.083694,48.920944,90;
6.178726,48.532349,90;
6.168914,48.683662,;
6.173289,48.683693,;
6.192136,48.693604,;
6.187536,48.698982,;
6.202612,48.689671,;
6.172361,48.700390,;
6.198517,48.679947,;
6.093397,48.867092,110;
6.162578,48.705139,;
6.176453,48.679230,50;
6.224848,48.700996,;
6.139749,48.683064,70;
6.114993,49.026245,;
6.169454,49.052013,110;
6.147398,49.106838,90;
6.161861,49.127220,90;
6.183853,49.150005,110;
6.174160,49.272701,110;
6.082442,49.317333,110;
6.164750,49.348167,90;
6.214777,49.119473,90;
6.180027,49.100750,;
6.177777,49.101612,;
6.203852,49.119030,;
6.090916,49.377735,90;
6.180102,49.100765,;
6.178257,49.111565,50;
6.077992,49.383121,90;
6.283382,49.402073,90;
6.280730,49.399853,90;
6.067111,49.238419,70;
6.164698,49.348049,90;
6.105001,49.914639,90;
6.100083,49.834301,70;
6.188853,49.823490,90;
6.321927,49.837952,90;
6.483634,49.813560,90;
6.086862,49.769455,90;
6.078954,49.752483,70;
6.090561,49.714436,90;
6.233797,49.688454,90;
6.018213,49.593296,90;
6.101071,49.600361,70;
6.278991,49.590466,90;
6.373382,49.588757,50;
6.287487,49.542019,90;
6.179932,49.533089,70;
6.001418,49.731609,70;
6.124140,49.750534,90;
6.415233,50.210167,30;
6.078656,50.040958,90;
6.234749,50.626198,50;
6.073935,50.777035,50;
6.073991,50.777718,50;
6.088875,50.782177,;
6.069305,50.762001,50;
6.096027,50.774441,;
6.099710,50.759384,;
6.039854,50.836487,50;
6.047611,50.831886,50;
6.053433,50.799202,30;
6.075724,50.805843,70;
6.181203,50.704674,50;
6.199025,50.887150,30;
6.194700,50.860584,30;
6.179876,50.879372,50;
6.235107,50.852825,;
6.173682,50.908306,30;
6.188194,50.899055,30;
6.468565,50.830379,70;
6.488848,50.813412,50;
6.465500,50.828915,50;
6.494561,50.763275,50;
6.269064,50.826172,50;
6.090268,50.973488,70;
6.118072,50.996468,70;
6.100913,50.957340,70;
6.159593,50.994110,50;
6.487619,50.816116,50;
6.087027,50.865139,50;
6.117361,50.870525,50;
6.385361,50.715027,50;
6.257152,50.978851,70;
6.318405,50.966270,50;
6.260280,50.529819,50;
6.259425,50.595142,50;
6.218967,50.566673,;
6.208777,50.635277,50;
6.189122,50.662144,70;
6.234985,50.626209,50;
6.205493,50.678181,50;
6.220535,50.756817,;
6.383194,50.576668,50;
6.334040,50.605953,50;
6.326113,50.607109,50;
6.267194,50.630585,50;
6.278020,50.632202,;
6.199872,50.781040,50;
6.212950,50.726101,50;
6.231898,50.727924,70;
6.237750,50.736889,30;
6.298000,50.778694,70;
6.284500,50.762028,50;
6.199446,50.771999,30;
6.191583,50.785194,70;
6.266138,50.740166,50;
6.263104,50.715500,50;
6.130845,50.809109,30;
6.124472,50.785473,;
6.320805,50.963894,50;
6.144188,50.775482,70;
6.004333,50.853054,100;
6.010000,50.834831,70;
6.183804,50.694839,70;
6.006444,50.832890,70;
6.136752,50.778255,70;
6.020833,50.853443,50;
6.391382,50.519012,50;
6.201413,50.637695,50;
6.184970,50.785664,70;
6.434685,50.865768,50;
6.051138,50.651749,50;
6.226461,50.850273,50;
